matchId,blueTop,blueJungle,blueMid,blueADC,blueSupport,redTop,redJungle,redMid,redADC,redSupport,blueWin,blueTopMastery,blueTopRank,blueJungleMastery,blueJungleRank,blueMidMastery,blueMidRank,blueADCMastery,blueADCRank,blueSupportMastery,blueSupportRank,redTopMastery,redTopRank,redJungleMastery,redJungleRank,redMidMastery,redMidRank,redADCMastery,redADCRank,redSupportMastery,redSupportRank
EUW1_7816191700,Chogath,Amumu,Yasuo,Caitlyn,Velkoz,Ashe,Zaahen,Aurora,Smolder,Sylas,0,30137.0,3.0,49558.0,3.0,13299.0,3.0,315383.0,3.0,63038.0,3.0,80966.0,3.0,35676.0,3.0,41412.0,4.0,104516.0,2.0,247848.0,3.0
EUW1_7815919950,Vayne,DrMundo,Akali,Tristana,Shen,Cassiopeia,Teemo,Yone,Ashe,Swain,0,31017.0,2.0,71054.0,2.0,695943.0,1.0,1177157.0,2.0,10119.0,1.0,45139.0,2.0,214542.0,1.0,178580.0,1.0,281645.0,2.0,51209.0,3.0
EUW1_7815888038,Mordekaiser,Kayn,Cassiopeia,Caitlyn,Poppy,Vayne,Nocturne,Naafiri,Smolder,Alistar,1,547208.0,3.0,4374.0,4.0,337003.0,3.0,21919.0,3.0,2310.0,0.0,1028.0,3.0,303632.0,3.0,682965.0,1.0,104516.0,2.0,18062.0,2.0
EUW1_7815812174,Sion,Lillia,Xerath,Ezreal,Sona,Yorick,Jax,Akshan,Twitch,Morgana,1,10981.0,3.0,348400.0,3.0,233245.0,3.0,903524.0,2.0,91560.0,3.0,7014.0,2.0,84540.0,2.0,493636.0,2.0,690886.0,2.0,292981.0,2.0
EUW1_7815514533,Azir,Pantheon,Mel,Senna,Garen,Darius,Jax,Akali,Ashe,Rell,0,77565.0,3.0,79358.0,2.0,871977.0,2.0,51006.0,0.0,332131.0,2.0,4084.0,1.0,254403.0,2.0,8723.0,2.0,22264.0,1.0,13983.0,2.0
EUW1_7815457033,Rumble,Vayne,Zed,Ezreal,Sona,Yorick,Viego,Malzahar,MissFortune,Lulu,0,17610.0,2.0,11258.0,3.0,313747.0,2.0,903524.0,2.0,1061.0,3.0,139320.0,3.0,141372.0,2.0,90081.0,2.0,169794.0,3.0,1641.0,1.0
EUW1_7815334861,Teemo,Amumu,Orianna,Sivir,TahmKench,Garen,Naafiri,Ekko,Varus,Thresh,1,56565.0,3.0,34491.0,2.0,22700.0,3.0,367835.0,2.0,10082.0,3.0,60133.0,3.0,126691.0,2.0,407164.0,3.0,46515.0,3.0,78254.0,2.0
EUW1_7815242704,Volibear,Briar,Akali,Samira,Nautilus,KSante,Ekko,Lux,Smolder,TahmKench,0,1629552.0,3.0,549821.0,1.0,141160.0,3.0,616625.0,2.0,117181.0,3.0,92811.0,3.0,3861736.0,3.0,304714.0,3.0,104516.0,2.0,54329.0,3.0
EUW1_7814879160,Yone,DrMundo,Varus,Velkoz,Pyke,Ambessa,Nocturne,Irelia,Smolder,Senna,0,1173360.0,1.0,3033.0,3.0,66092.0,1.0,422475.0,3.0,5498.0,2.0,76686.0,2.0,572507.0,2.0,689767.0,2.0,104516.0,2.0,108918.0,2.0
EUW1_7814855335,Jax,Sylas,Naafiri,Smolder,Galio,Jayce,Shyvana,Malzahar,Caitlyn,Lux,1,37925.0,3.0,42890.0,2.0,1320760.0,3.0,104516.0,2.0,47708.0,2.0,1646.0,1.0,54802.0,2.0,106564.0,2.0,13566.0,2.0,1121056.0,3.0
EUW1_7814821531,Illaoi,Amumu,Zoe,Smolder,Poppy,Sett,Briar,Hwei,Ashe,Karma,1,745547.0,1.0,249065.0,2.0,130173.0,2.0,104516.0,2.0,15434.0,2.0,369896.0,3.0,745997.0,2.0,48733.0,3.0,93968.0,3.0,1975591.0,2.0
EUW1_7814649108,Illaoi,Lillia,Malzahar,Nilah,Zaahen,Akali,Malphite,Annie,Lucian,Sona,0,17338.0,3.0,120721.0,2.0,596001.0,1.0,12868.0,5.0,8541.0,3.0,20011.0,5.0,23930.0,2.0,26004.0,3.0,2930.0,2.0,244646.0,3.0
EUW1_7813985381,Smolder,DrMundo,Hwei,Samira,Thresh,Sett,Vi,Ahri,Ashe,Swain,0,69062.0,2.0,24850.0,2.0,21999.0,2.0,58257.0,3.0,10772.0,2.0,10086.0,3.0,23021.0,3.0,25094.0,2.0,281645.0,2.0,462852.0,3.0
EUW1_7813907210,Garen,Gragas,Kassadin,Smolder,Lux,Darius,Naafiri,Katarina,Caitlyn,Velkoz,1,166170.0,3.0,27802.0,2.0,21744.0,3.0,104516.0,2.0,135548.0,2.0,29409.0,2.0,126315.0,1.0,758500.0,3.0,81108.0,3.0,5048.0,2.0
EUW1_7813023727,Tryndamere,MasterYi,Xerath,Smolder,Morgana,Aatrox,XinZhao,Ahri,MissFortune,Milio,0,323607.0,2.0,43443.0,2.0,31175.0,1.0,104516.0,2.0,1901430.0,2.0,71273.0,3.0,37450.0,3.0,119756.0,2.0,37820.0,2.0,43271.0,3.0
EUW1_7821764737,Shen,Sylas,Mel,Xayah,Bard,Riven,Talon,Veigar,Ashe,Camille,0,31243.0,7.0,154974.0,4.0,35563.0,5.0,114586.0,7.0,17898.0,7.0,1891797.0,7.0,357597.0,4.0,126189.0,6.0,66329.0,7.0,11020.0,7.0
EUW1_7821713717,RekSai,Rengar,Annie,Seraphine,Velkoz,Renekton,Lillia,Ahri,Twitch,Yuumi,1,5127040.0,7.0,1598216.0,7.0,220779.0,5.0,392802.0,7.0,4264092.0,7.0,334428.0,7.0,275048.0,6.0,84547.0,5.0,1233317.0,5.0,75212.0,6.0
EUW1_7821392918,Ambessa,Shyvana,Ahri,Corki,Nautilus,Sett,Kayn,Viktor,Brand,Nami,0,109607.0,7.0,7434.0,7.0,232325.0,7.0,6484.0,6.0,32007.0,5.0,251559.0,5.0,728831.0,6.0,523041.0,5.0,535998.0,7.0,417130.0,6.0
EUW1_7821237005,Yasuo,Graves,Viktor,Samira,Nautilus,Zaahen,LeeSin,Xerath,Cassiopeia,Rell,0,61375.0,5.0,45252.0,7.0,523041.0,5.0,240348.0,7.0,44875.0,7.0,6564.0,7.0,73118.0,7.0,15130.0,6.0,1241762.0,7.0,382641.0,7.0
EUW1_7821171373,Garen,Zed,Viktor,Varus,Thresh,FiddleSticks,Khazix,Taliyah,Caitlyn,Bard,1,559027.0,7.0,56798.0,7.0,523041.0,5.0,309863.0,4.0,10183.0,6.0,854408.0,1.0,18112.0,6.0,37269.0,4.0,86743.0,5.0,1919.0,7.0
EUW1_7821133191,Teemo,Hecarim,Naafiri,Velkoz,Bard,Rumble,Shaco,Ahri,Sivir,Nautilus,1,451529.0,7.0,8407.0,7.0,86269.0,5.0,14616.0,6.0,155249.0,6.0,85915.0,5.0,2715033.0,7.0,3227403.0,6.0,10973.0,6.0,25321.0,7.0
EUW1_7821092724,Gnar,Kayn,Yasuo,Samira,Sylas,Malphite,Taliyah,Hwei,Kaisa,Alistar,1,1655.0,7.0,1276232.0,4.0,5127626.0,7.0,491572.0,4.0,33000.0,5.0,50500.0,7.0,787883.0,6.0,49718.0,5.0,107613.0,6.0,1162822.0,7.0
EUW1_7821064024,Darius,Naafiri,Lissandra,Jhin,Leona,Kennen,XinZhao,Vladimir,Samira,Karma,1,1075512.0,7.0,393523.0,6.0,242149.0,7.0,420740.0,5.0,73203.0,6.0,23029.0,7.0,165501.0,6.0,401983.0,5.0,44486.0,7.0,321325.0,7.0
EUW1_7820715316,Sett,Hecarim,Viktor,Xerath,Senna,Varus,Naafiri,Orianna,KogMaw,Yuumi,0,2651871.0,7.0,10752.0,6.0,523041.0,5.0,518284.0,6.0,59134.0,6.0,12690.0,6.0,298074.0,7.0,317170.0,5.0,8121.0,7.0,616925.0,7.0
EUW1_7820675798,Urgot,Ambessa,Galio,Jhin,Karma,XinZhao,Elise,Corki,Ziggs,Nami,0,206313.0,7.0,804627.0,5.0,47190.0,4.0,193081.0,7.0,240668.0,4.0,214711.0,6.0,184256.0,7.0,47566.0,5.0,114211.0,7.0,314416.0,7.0
EUW1_7820633477,Gragas,Belveth,Zed,Zeri,Rell,Ryze,Evelynn,Naafiri,Draven,Janna,1,235840.0,7.0,4147.0,7.0,473061.0,5.0,110144.0,7.0,226338.0,6.0,15213.0,7.0,40748.0,5.0,86269.0,5.0,72465.0,6.0,58270.0,6.0
EUW1_7791037338,Gwen,Zac,Zed,Tristana,Shen,Ornn,Nasus,Anivia,Velkoz,Pantheon,1,45310.0,3.0,253011.0,4.0,529659.0,5.0,199385.0,6.0,6749.0,6.0,71752.0,6.0,49817.0,6.0,23385.0,4.0,89416.0,6.0,18721.0,5.0
EUW1_7790969422,Gragas,Kayn,Zed,Kalista,Shen,Diana,Sejuani,Talon,Ashe,Sylas,1,155038.0,6.0,27731.0,6.0,37499.0,4.0,52413.0,6.0,6749.0,6.0,183323.0,6.0,434857.0,6.0,144582.0,5.0,229660.0,5.0,51814.0,6.0
EUW1_7790920809,Gragas,Jax,Ahri,Nilah,Velkoz,Swain,LeeSin,Mel,Yasuo,Thresh,0,155038.0,6.0,106783.0,4.0,363444.0,6.0,235614.0,6.0,384717.0,6.0,269421.0,6.0,170476.0,6.0,80369.0,5.0,315081.0,5.0,535965.0,6.0
EUW1_7810993558,Mordekaiser,Udyr,Irelia,Aphelios,Bard,Darius,Diana,Mel,Tristana,Renata,0,128219.0,1.0,15304.0,2.0,427085.0,4.0,280585.0,4.0,336355.0,3.0,160357.0,4.0,55800.0,1.0,18569.0,3.0,167915.0,3.0,59926.0,2.0
EUW1_7810941816,Sion,Shyvana,Fizz,Yunara,Pantheon,Darius,Kayn,Malzahar,Tristana,Renata,0,220853.0,4.0,10523.0,2.0,462854.0,5.0,126872.0,3.0,97823.0,2.0,160357.0,4.0,125125.0,1.0,323542.0,3.0,167915.0,3.0,59926.0,2.0
EUW1_7810907611,Jax,Viego,Annie,Ashe,Velkoz,Poppy,FiddleSticks,Ahri,Yunara,Neeko,0,320719.0,2.0,307034.0,4.0,6640.0,3.0,51677.0,3.0,59644.0,1.0,863466.0,2.0,41475.0,1.0,401970.0,5.0,43983.0,4.0,119142.0,3.0
EUW1_7812116948,Renekton,Viego,Pantheon,Kaisa,Blitzcrank,Malphite,Gragas,Mel,Caitlyn,Thresh,0,21916.0,4.0,36325.0,2.0,665275.0,1.0,1215360.0,6.0,65706.0,3.0,54056.0,4.0,87768.0,3.0,18569.0,3.0,265526.0,3.0,6675.0,5.0
EUW1_7824450949,Naafiri,Viego,Kayn,Aphelios,Mel,Anivia,Warwick,Katarina,Sett,Lux,1,13381.0,6.0,101325.0,3.0,137194.0,3.0,185830.0,4.0,5576.0,2.0,7849.0,2.0,518913.0,2.0,801660.0,3.0,81180.0,2.0,95028.0,1.0
EUW1_7824428820,Naafiri,Teemo,Lissandra,Aphelios,Bard,Darius,Malphite,Lissandra,Ashe,Xerath,1,13381.0,6.0,5124.0,3.0,15515.0,3.0,2093.0,3.0,4890.0,3.0,28416.0,5.0,27908.0,3.0,30482.0,3.0,88818.0,2.0,35792.0,2.0
EUW1_7824406268,Darius,Pantheon,Jhin,Ashe,Blitzcrank,Rammus,Khazix,Naafiri,Caitlyn,Pyke,0,210244.0,3.0,25472.0,2.0,1746.0,3.0,20144.0,2.0,48324.0,3.0,48889.0,3.0,290358.0,4.0,13381.0,6.0,116289.0,4.0,499537.0,3.0
EUW1_7824394575,Darius,MasterYi,Mel,Samira,Morgana,Shen,Naafiri,Velkoz,Lux,Zilean,1,84372.0,2.0,67359.0,3.0,4749.0,2.0,77140.0,2.0,32976.0,1.0,5347.0,3.0,13381.0,6.0,563.0,3.0,56279.0,2.0,1800.0,3.0
EUW1_7824376149,Garen,Viego,Katarina,Samira,Caitlyn,Illaoi,Naafiri,Galio,Jhin,Nautilus,0,3346.0,3.0,22068.0,2.0,33328.0,3.0,77140.0,2.0,69265.0,3.0,7760.0,3.0,13381.0,6.0,19745.0,3.0,12810.0,3.0,53862.0,3.0
EUW1_7824349349,Yasuo,Briar,Morgana,Corki,Blitzcrank,Naafiri,Garen,Ahri,Nilah,Renata,0,771.0,3.0,9621.0,3.0,2323.0,3.0,39097.0,3.0,28910.0,3.0,13381.0,6.0,58506.0,5.0,1398.0,3.0,3173.0,1.0,23159.0,3.0
EUW1_7824340823,Neeko,Nocturne,Vayne,Caitlyn,Lux,Naafiri,Warwick,Fizz,Kaisa,Soraka,1,31483.0,3.0,28597.0,2.0,1147965.0,3.0,125668.0,4.0,589291.0,1.0,13381.0,6.0,24168.0,2.0,2799.0,3.0,518.0,3.0,577.0,3.0
EUW1_7824331987,Naafiri,Talon,Gangplank,Mel,Thresh,Vayne,Alistar,Caitlyn,Smolder,Lux,1,13381.0,6.0,466302.0,3.0,6159.0,3.0,761.0,3.0,53203.0,3.0,2367.0,3.0,12035.0,3.0,140334.0,3.0,8629.0,3.0,589291.0,1.0
EUW1_7824328590,Yone,Yorick,Naafiri,MissFortune,Lux,Kayle,Talon,Ziggs,MissFortune,Taric,1,4081.0,3.0,52760.0,2.0,13381.0,6.0,43270.0,3.0,201073.0,3.0,5461.0,3.0,466302.0,3.0,355444.0,1.0,17243.0,3.0,20691.0,3.0
EUW1_7824317064,Yone,Teemo,Naafiri,MissFortune,Malphite,Vayne,MasterYi,Yasuo,MissFortune,Lux,1,4081.0,3.0,607718.0,3.0,13381.0,6.0,6196.0,3.0,185028.0,3.0,4739.0,4.0,7556.0,3.0,1200189.0,3.0,51377.0,3.0,1660012.0,3.0
EUW1_7824309363,TahmKench,Shaco,Naafiri,Vladimir,Milio,Aatrox,Rumble,Katarina,Pyke,Lux,1,22809.0,3.0,107717.0,3.0,13381.0,6.0,7048.0,1.0,6820.0,3.0,21453.0,3.0,70110.0,2.0,110464.0,3.0,2734.0,3.0,256573.0,0.0
EUW1_7817010747,Volibear,JarvanIV,Ryze,Jhin,Braum,Garen,Mordekaiser,Lissandra,Ashe,Morgana,1,134445.0,2.0,28582.0,3.0,6211.0,2.0,35513.0,3.0,14966.0,2.0,12918.0,2.0,34858.0,2.0,636.0,2.0,66802.0,2.0,55788.0,2.0
EUW1_7823740998,Sett,Diana,TwistedFate,Lucian,Yuumi,Garen,LeeSin,Ryze,Nilah,Karma,0,66868.0,1.0,90630.0,1.0,6837.0,3.0,87250.0,2.0,75126.0,2.0,22121.0,1.0,95114.0,3.0,3919.0,1.0,32381.0,3.0,11016.0,1.0
EUW1_7823679114,DrMundo,Shyvana,Veigar,Ashe,Heimerdinger,Gangplank,Viego,Fizz,Jinx,Soraka,1,63980.0,1.0,65479.0,1.0,49244.0,3.0,221822.0,3.0,1816.0,0.0,120636.0,2.0,441240.0,2.0,47918.0,3.0,48738.0,3.0,837257.0,2.0
EUW1_7823649669,Gangplank,Viego,Akali,Sylas,Pyke,Sett,Shyvana,Anivia,Corki,TahmKench,0,43670.0,1.0,1729.0,0.0,103043.0,3.0,27575.0,7.0,47585.0,2.0,308748.0,3.0,1851.0,3.0,137052.0,2.0,3810.0,4.0,8660.0,0.0
EUW1_7823034468,Karma,Ekko,Akshan,Nilah,Blitzcrank,Camille,Kindred,Aurora,Jhin,Pyke,1,44504.0,2.0,94455.0,2.0,71299.0,0.0,11721.0,1.0,62596.0,1.0,18428.0,3.0,44029.0,1.0,7773.0,3.0,58757.0,1.0,47585.0,2.0
EUW1_7822986223,Cassiopeia,Amumu,Orianna,Ezreal,Pyke,Yorick,XinZhao,Veigar,Kaisa,TahmKench,0,90871.0,3.0,20062.0,3.0,803.0,2.0,107188.0,1.0,47585.0,2.0,121939.0,1.0,10064.0,1.0,61547.0,1.0,50931.0,2.0,28014.0,2.0
EUW1_7822939924,Gragas,Shyvana,MissFortune,Veigar,Seraphine,KSante,JarvanIV,Akali,Ezreal,Pyke,1,60792.0,2.0,18183.0,1.0,11143.0,3.0,10545.0,3.0,273628.0,3.0,800.0,3.0,26634.0,3.0,103043.0,3.0,59805.0,3.0,47585.0,2.0
EUW1_7822900358,Mordekaiser,Viego,Vex,Yunara,Nami,Nasus,Sylas,Leblanc,Vayne,Pyke,0,30375.0,3.0,40644.0,3.0,50422.0,2.0,9059.0,3.0,80187.0,1.0,63066.0,3.0,18652.0,2.0,86593.0,3.0,42494.0,0.0,47585.0,2.0
EUW1_7822841105,Sett,Nocturne,Ahri,Samira,Pyke,Mordekaiser,DrMundo,Syndra,Xayah,Milio,0,2809.0,3.0,8328.0,3.0,18102.0,3.0,7710.0,3.0,47585.0,2.0,645451.0,2.0,7069.0,3.0,6301.0,1.0,34748.0,1.0,11274.0,3.0
EUW1_7822777346,Rumble,Kayn,Talon,Samira,Lux,Teemo,LeeSin,Syndra,Tristana,Rakan,0,5327.0,3.0,51111.0,3.0,61437.0,2.0,14647.0,1.0,28004.0,3.0,19622.0,2.0,28806.0,3.0,51269.0,5.0,58561.0,3.0,13084.0,2.0
EUW1_7822718868,Pantheon,Sylas,Fizz,MissFortune,Rakan,Sett,Zyra,Yone,Aphelios,Lux,0,178807.0,2.0,22337.0,2.0,3491.0,3.0,224865.0,3.0,13084.0,2.0,508371.0,3.0,24573.0,3.0,124109.0,1.0,4106.0,3.0,182449.0,1.0
EUW1_7822466616,Malphite,Udyr,Akali,Twitch,Pyke,Pantheon,MonkeyKing,Zed,Varus,Thresh,1,45650.0,0.0,19871.0,2.0,96524.0,3.0,25276.0,1.0,3260.0,3.0,14490.0,2.0,65792.0,1.0,121196.0,2.0,3571.0,3.0,58700.0,2.0
EUW1_7822434942,Vladimir,Maokai,Yone,Xayah,Morgana,Zaahen,Volibear,Orianna,Vayne,Pyke,0,25407.0,0.0,381300.0,1.0,17038.0,1.0,61810.0,2.0,88256.0,0.0,26713.0,3.0,83345.0,3.0,30630.0,3.0,68669.0,3.0,47585.0,2.0
EUW1_7822393041,Kayn,Ambessa,Ryze,Twitch,Seraphine,Illaoi,Shyvana,Akshan,Vayne,Pyke,1,14725.0,3.0,3286.0,3.0,31648.0,3.0,292182.0,3.0,39868.0,3.0,652.0,3.0,74037.0,3.0,4644.0,1.0,28359.0,2.0,11163.0,3.0
EUW1_7822357224,Sion,Pantheon,Diana,Vayne,Pyke,Camille,Nasus,Ekko,Ashe,TahmKench,0,70032.0,2.0,139650.0,3.0,5909.0,3.0,68669.0,3.0,47585.0,2.0,11771.0,5.0,30003.0,3.0,4929.0,4.0,41084.0,2.0,187927.0,3.0
EUW1_7822312422,Illaoi,Amumu,Azir,Caitlyn,Pyke,Shen,MasterYi,Sylas,Samira,TahmKench,1,31922.0,3.0,83744.0,3.0,47409.0,3.0,45936.0,3.0,47585.0,2.0,412124.0,2.0,43537.0,3.0,20044.0,3.0,158333.0,2.0,4764.0,2.0
EUW1_7818963626,Vayne,Evelynn,Ahri,KogMaw,Lux,Ziggs,Shyvana,Akali,Vayne,Zilean,1,693.0,3.0,80104.0,3.0,772786.0,3.0,44626.0,3.0,1660012.0,3.0,60751.0,0.0,9553.0,3.0,103043.0,3.0,70738.0,2.0,567678.0,3.0
EUW1_7821671238,Chogath,Amumu,Cassiopeia,Akshan,Lulu,Gwen,JarvanIV,Vex,Caitlyn,Blitzcrank,1,66732.0,3.0,745098.0,1.0,58172.0,5.0,5888.0,5.0,2539.0,1.0,2117.0,3.0,57205.0,5.0,50828.0,4.0,1961488.0,4.0,60304.0,2.0
EUW1_7818555511,Malphite,FiddleSticks,Naafiri,Caitlyn,Soraka,Mordekaiser,MonkeyKing,Malzahar,Draven,Rell,1,169655.0,3.0,6038.0,2.0,4052.0,4.0,98215.0,3.0,85921.0,3.0,22006.0,2.0,14556.0,4.0,38592.0,2.0,29888.0,5.0,430494.0,4.0
EUW1_7818521299,Malphite,MonkeyKing,Naafiri,Caitlyn,Nami,Sion,Shyvana,Sylas,Samira,Nautilus,0,29741.0,2.0,14556.0,4.0,74515.0,2.0,63664.0,5.0,14386.0,4.0,172905.0,2.0,36235.0,4.0,20194.0,5.0,491726.0,4.0,40881.0,3.0
EUW1_7816398993,Yone,Nocturne,Ahri,Ziggs,Lux,Kayle,Warwick,Naafiri,Caitlyn,Lissandra,1,80485.0,2.0,22670.0,2.0,56896.0,2.0,30550.0,3.0,1181390.0,1.0,18543.0,1.0,410117.0,2.0,74515.0,2.0,703242.0,3.0,85323.0,2.0
EUW1_7816349926,Garen,Kayn,Yone,Ashe,Braum,Teemo,Udyr,Diana,Jhin,Swain,0,19557.0,2.0,30731.0,2.0,1237.0,1.0,19633.0,2.0,156153.0,2.0,944286.0,3.0,54874.0,2.0,28125.0,2.0,183481.0,3.0,47127.0,2.0
EUW1_7816301606,Jayce,Viego,Vex,Jhin,Morgana,Sion,Diana,Naafiri,Ezreal,Sona,0,15532.0,2.0,773.0,1.0,21120.0,1.0,297518.0,2.0,220589.0,2.0,144233.0,3.0,158182.0,2.0,5795.0,3.0,237365.0,3.0,217466.0,1.0
EUW1_7805341021,Diana,Shaco,Tristana,Viktor,Veigar,Smolder,Rammus,Lux,Varus,Zilean,1,55436.0,3.0,1884337.0,4.0,53317.0,4.0,35805.0,4.0,896595.0,2.0,25086.0,2.0,7918.0,4.0,76067.0,4.0,106620.0,4.0,24581.0,2.0
EUW1_7805324889,Mordekaiser,JarvanIV,Yasuo,Ezreal,MissFortune,Renekton,Ambessa,Lissandra,Smolder,Karma,1,105728.0,2.0,144109.0,3.0,1526203.0,5.0,476313.0,5.0,19904.0,1.0,58225.0,3.0,378.0,4.0,82080.0,4.0,63263.0,5.0,20924.0,2.0
EUW1_7805296633,Gnar,Sejuani,Sylas,Jhin,Morgana,Malphite,Kayn,Hwei,Jinx,Renata,0,13346.0,4.0,30070.0,4.0,111011.0,4.0,39214.0,5.0,220589.0,2.0,169370.0,4.0,346326.0,3.0,238259.0,4.0,75579.0,4.0,18387.0,4.0
EUW1_7798584112,Mordekaiser,Kindred,Ahri,Jinx,Janna,Varus,Shyvana,Naafiri,Veigar,Ziggs,0,18756.0,4.0,7357.0,4.0,113517.0,4.0,13432.0,3.0,144233.0,2.0,7142.0,3.0,190586.0,5.0,16508.0,5.0,50170.0,6.0,19121.0,2.0
EUW1_7798537052,Teemo,Kayn,Brand,Caitlyn,Rakan,Trundle,Elise,TwistedFate,Sivir,Thresh,1,109997.0,3.0,60487.0,3.0,102014.0,2.0,79129.0,5.0,13586.0,4.0,9527.0,3.0,87950.0,4.0,17565.0,4.0,334160.0,4.0,81106.0,2.0
EUW1_7798342077,Rumble,Shaco,Malzahar,MissFortune,Nautilus,Sett,Sejuani,Velkoz,Sivir,Morgana,0,178525.0,4.0,19059.0,4.0,1149599.0,4.0,108830.0,2.0,223785.0,3.0,402514.0,4.0,30070.0,4.0,142436.0,4.0,282668.0,3.0,220589.0,2.0
EUW1_7791614444,Chogath,Elise,Hwei,KogMaw,Braum,Shyvana,Kayn,Lissandra,Mel,Lux,1,25715.0,3.0,87950.0,4.0,23518.0,4.0,185352.0,4.0,156153.0,2.0,1726.0,3.0,16995.0,2.0,3915.0,1.0,34143.0,3.0,70014.0,3.0
EUW1_7782640857,Trundle,Shaco,Galio,Smolder,Karma,Renekton,Udyr,Malzahar,Ezreal,Milio,0,32330.0,2.0,550.0,2.0,1321.0,2.0,70445.0,2.0,20924.0,2.0,40687.0,3.0,605152.0,2.0,189301.0,3.0,143165.0,4.0,33611.0,2.0
EUW1_7823754169,Kennen,Ambessa,Fizz,Kaisa,Lux,Mel,Twitch,Nunu,Ezreal,Lux,1,70204.0,3.0,2255.0,3.0,15432.0,3.0,63175.0,3.0,1660012.0,3.0,1135.0,3.0,72533.0,3.0,9704.0,2.0,472433.0,2.0,399344.0,1.0
EUW1_7823718495,Naafiri,MasterYi,Shaco,Jhin,Annie,Teemo,Shyvana,Galio,MissFortune,Orianna,0,19371.0,3.0,1181905.0,3.0,58799.0,3.0,31067.0,3.0,79725.0,3.0,58647.0,1.0,3626.0,3.0,9255.0,3.0,483733.0,3.0,61285.0,3.0
EUW1_7822632081,Kayle,MasterYi,Yasuo,Ezreal,Maokai,Nasus,Kayn,AurelionSol,Vladimir,Morgana,1,44964.0,3.0,1181905.0,3.0,254632.0,2.0,81268.0,1.0,17014.0,2.0,3295.0,2.0,4039.0,3.0,8812.0,1.0,400767.0,1.0,661.0,3.0
EUW1_7822574205,Zaahen,Jax,Cassiopeia,Sivir,Senna,Chogath,MasterYi,Ahri,Nilah,Quinn,0,4332.0,3.0,105968.0,3.0,140376.0,3.0,14236.0,2.0,559479.0,3.0,18442.0,3.0,279813.0,3.0,53652.0,3.0,5411.0,3.0,24741.0,3.0
EUW1_7660141605,Illaoi,Twitch,Sylas,Aphelios,Bard,DrMundo,Rengar,Fizz,Thresh,Blitzcrank,1,7172.0,3.0,72533.0,3.0,1200504.0,4.0,195790.0,2.0,46682.0,3.0,49315.0,2.0,146109.0,3.0,74038.0,3.0,6125.0,3.0,8140.0,3.0
EUW1_7822188482,Illaoi,Camille,Taliyah,Jhin,Milio,Darius,LeeSin,Hwei,Kaisa,Rell,0,32053.0,3.0,115309.0,3.0,10940.0,2.0,344459.0,2.0,59871.0,3.0,11191.0,3.0,99843.0,3.0,44013.0,3.0,572074.0,3.0,43502.0,3.0
EUW1_7822152960,Udyr,Graves,Veigar,Ashe,Syndra,Briar,Amumu,Orianna,Kaisa,Milio,0,95448.0,3.0,133883.0,3.0,165254.0,2.0,47501.0,3.0,6710.0,3.0,1422445.0,4.0,11979.0,3.0,17883.0,4.0,61156.0,3.0,59871.0,3.0
EUW1_7818409231,Garen,Kayn,Lux,Swain,Senna,Volibear,RekSai,Veigar,Ezreal,Blitzcrank,1,162617.0,3.0,47646.0,2.0,623243.0,3.0,23588.0,5.0,75796.0,1.0,70517.0,3.0,6656.0,3.0,21670.0,3.0,88412.0,3.0,4306.0,4.0
EUW1_7818369119,Malphite,MasterYi,Qiyana,Tristana,Nautilus,Urgot,Nocturne,Annie,Caitlyn,Thresh,0,33948.0,3.0,85049.0,4.0,23401.0,3.0,170310.0,3.0,22464.0,0.0,1592376.0,3.0,158022.0,3.0,27473.0,3.0,203839.0,3.0,63297.0,3.0
EUW1_7818332989,Gragas,Malphite,Malzahar,Ezreal,Pyke,Swain,Shen,Kennen,Xayah,Nami,0,6232.0,3.0,15456.0,3.0,19543.0,3.0,88412.0,3.0,19731.0,2.0,35657.0,2.0,20559.0,2.0,16026.0,2.0,7186.0,2.0,296595.0,1.0
EUW1_7818256643,Volibear,LeeSin,Katarina,Twitch,Nasus,Gangplank,FiddleSticks,Swain,Zeri,Yuumi,1,632209.0,3.0,42418.0,3.0,5916.0,3.0,105752.0,3.0,1933.0,3.0,19827.0,2.0,294884.0,3.0,15024.0,3.0,316195.0,3.0,961.0,1.0
EUW1_7823803317,Garen,Volibear,Lux,Jinx,Karma,Darius,FiddleSticks,Irelia,MissFortune,Mordekaiser,0,179992.0,4.0,54677.0,2.0,243853.0,1.0,18346.0,1.0,255195.0,1.0,39636.0,4.0,259762.0,3.0,29603.0,2.0,950847.0,5.0,19735.0,0.0
EUW1_7823535040,Chogath,Diana,Vladimir,Jhin,Xerath,Gnar,Jax,Ekko,Caitlyn,Seraphine,0,75737.0,3.0,8048.0,3.0,26203.0,3.0,11089.0,1.0,8784.0,2.0,26585.0,4.0,31706.0,2.0,39086.0,2.0,35020.0,1.0,236139.0,1.0
EUW1_7820910415,Yorick,Volibear,Ashe,MissFortune,Pantheon,Kayle,Kayn,Akali,Vayne,Nautilus,0,2044821.0,3.0,64261.0,3.0,44198.0,3.0,330623.0,3.0,52993.0,3.0,27388.0,1.0,319940.0,3.0,34996.0,3.0,1379532.0,4.0,132648.0,2.0
